WID-BC-index (epithelial)	WID-BC-index (immune)	WID-BC-index (shared)	immune cell proportion	type
0.0142886555761169	-1.50950939289797	-1.84329863190119	0.122231153837515	Ovarian cancer
-0.252604416172879	-1.46138078886382	-1.20847170521329	0.279187589714187	Ovarian cancer
-0.257387935512406	-1.38751693024235	-1.28277068755989	0.348459290345528	Ovarian cancer
0.195217948803841	-1.45670426277819	-1.26353614288381	0.137066428569135	Ovarian cancer
-0.256948837559598	-1.3085411219546	-1.34058531155379	0.0520535270270905	Ovarian cancer
0.33202560995599	-1.95293941630263	-2.65421042074376	0.551881419006453	Ovarian cancer
0.63603511839255	-1.84367554961099	-1.72860403836024	0.876401919742998	Ovarian cancer
-0.363575840175889	-1.41559222015691	-1.81109154524535	0.286364024729665	Ovarian cancer
0.303006865513532	-2.23398102744966	-2.15955278156309	0.845339896612142	Ovarian cancer
0.0552732113514179	-1.7871448960427	-1.67714384935327	0.829317889271719	Ovarian cancer
0.309224274486278	-1.8762290174374	-1.76492065440356	0.811035595005813	Ovarian cancer
0.674537265523107	-1.56200757166137	-1.29898348084884	0.617932254195928	Ovarian cancer
0.408319124340932	-1.98455270134761	-1.50348004954813	0.825966726256189	Ovarian cancer
0.41666610488968	-1.75944296799485	-1.69047467537436	0.665186089301112	Ovarian cancer
0.469101126137121	-1.5077500801895	-1.71457821230369	0.20743266433019	Ovarian cancer
0.286490305089335	-1.54274829999112	-1.35977152401721	0.802561710529103	Ovarian cancer
0.797315855222158	-1.70196170653101	-1.61881318330752	0.612178855781968	Ovarian cancer
0.241633458755215	-1.93957507313381	-1.94950670432501	0.813750030485898	Ovarian cancer
-0.0959304789706149	-1.54147923461536	-1.92961576954362	0.146197024275066	Ovarian cancer
0.467517752632395	-1.41028523467411	-1.18591330788377	0.288567542512275	Ovarian cancer
0.284035081990743	-1.7382477505666	-1.67658278956063	0.683113242867192	Ovarian cancer
-0.326824041459808	-1.23844483746238	-0.984367612825943	0.144186392950711	Ovarian cancer
0.00422068057745527	-1.45581775308551	-0.94590039170421	0.185878375753325	Ovarian cancer
-0.80470671445943	-1.45730480707448	-1.5321942275021	0.147976391492309	Ovarian cancer
0.630878379319467	-1.54154413468234	-1.09333889089717	0.22514980860016	Ovarian cancer
-0.347886392447575	-1.63281291448088	-1.67525091419076	0.498891524385196	Ovarian cancer
-0.119121515851786	-1.4571455898401	-1.58459256133454	0.0964593148485983	Ovarian cancer
0.489585797448721	-1.29386310147068	-1.33534731503773	0.247174532666432	Ovarian cancer
0.274034828318856	-2.02429968765681	-1.93545680985905	0.771681395575752	Ovarian cancer
0.332505288643115	-1.3854956908993	-1.25955552910833	0.223315461672537	Ovarian cancer
0.00146602707655763	-1.5125548495681	-1.56289341146853	0.209003904037105	Ovarian cancer
0.347555338626408	-1.30198114119665	-1.40118227184537	0.557247296068565	Ovarian cancer
-0.510072382259999	-1.4054258617418	-1.3777874219112	0.130267294554679	Ovarian cancer
-0.0789091763135479	-1.59174577241864	-1.484091090854	0.31855723100438	Ovarian cancer
0.645980738140188	-1.96224841929283	-1.82934388554504	0.78697268827794	Ovarian cancer
0.533754515219077	-1.65572259256839	-1.53071683149475	0.28338778889752	Ovarian cancer
0.306972815885623	-1.54737746552604	-1.5302660110211	0.319081109997592	Ovarian cancer
0.78517149429649	-1.9769991053643	-1.80527042439428	0.861582375064936	Ovarian cancer
0.495361485595224	-1.94178708294547	-1.76258623294906	0.664274704780927	Ovarian cancer
0.697013200126804	-1.71921827888461	-1.59040077263504	0.793114788939918	Ovarian cancer
0.33483115734519	-1.71106629069292	-1.92734775584184	0.448046084433763	Ovarian cancer
0.639947274211489	-2.18264567556924	-1.64435680468809	0.810573276898407	Ovarian cancer
0.484683685542205	-1.84927562494629	-1.45779303586328	0.910212301740114	Ovarian cancer
-0.305781766625692	-1.31872093174231	-1.52421637009876	0.0261199997611383	Ovarian cancer
0.214160071015507	-1.44487802901074	-1.41722546761833	0.371704092752404	Ovarian cancer
0.47125162309743	-1.56450926213379	-1.53774085481562	0.290955658315522	Ovarian cancer
0.146611111353855	-1.48870340703833	-1.48646484289191	0.13347229345102	Ovarian cancer
0.450611941442937	-1.77844857188123	-1.49623704084457	0.754367707937734	Ovarian cancer
0.554203363686515	-1.84747624928797	-2.05224074625304	0.844092593858785	Ovarian cancer
0.71271175377578	-1.8726334597595	-1.63113633099461	0.815056133244375	Ovarian cancer
0.259483494835372	-1.69575957850012	-1.59087068265281	0.521138950884757	Ovarian cancer
0.0218012492690399	-1.31939810149724	-1.02899867166172	0.219679777728336	Ovarian cancer
0.186457782339054	-1.37149295252491	-1.16240498102674	0.119621931090649	Ovarian cancer
0.318507901856751	-2.0107722203903	-1.98214776974329	0.691002522091126	Ovarian cancer
0.30348755706939	-1.74465562501862	-1.58085773514155	0.449931772620381	Ovarian cancer
0.668977713234911	-1.55546108847603	-1.56368622680269	0.52400311719717	Ovarian cancer
0.303493004043373	-1.53822405544452	-1.29646238278038	0.196797733453105	Ovarian cancer
0.581065129262513	-1.61214317307518	-1.49208430705731	0.859658282739637	Ovarian cancer
0.198754461370689	-1.39866953584284	-1.25144341611575	0.0731043691580251	Ovarian cancer
-0.0267043483835141	-1.52211478121856	-1.35294840561156	0.578836839813238	Ovarian cancer
0.083626280469872	-1.85049925283618	-1.84763488873627	0.282742894206397	Ovarian cancer
-0.195472312636685	-1.45047428193755	-1.48760527508796	0.32509572460108	Ovarian cancer
0.0306127459716523	-1.37261981903859	-1.235879523534	0.0481480147157347	Ovarian cancer
0.544704714487221	-1.55286928024409	-1.44292398163766	0.595197587785689	Ovarian cancer
0.242171086579465	-1.39946255359715	-1.26220579231354	0.00512610990401284	Ovarian cancer
-0.608892941438052	-1.09720467226314	-1.11917407697007	0.0043922102842983	Ovarian cancer
-0.751334629822105	-1.15597175627887	-1.1344348473881	0	Ovarian cancer
0.493326685104439	-2.09947622244516	-2.09602170219156	0.51552651421355	Ovarian cancer
0.443999843765557	-1.86297878340184	-1.98583168103011	0.612483448317885	Ovarian cancer
0.713127599562268	-1.76747168518175	-1.6277893239248	0.709989087159725	Ovarian cancer
0.390905558959832	-2.24905278915708	-1.95607747043767	0.686815138965085	Ovarian cancer
-0.167059941339711	-1.58255225065507	-1.40265625535961	0.3938834958762	Ovarian cancer
0.580163347720775	-1.94684134424132	-1.69120977249644	0.701095941469951	Ovarian cancer
0.428208958191165	-1.58827571401057	-1.63669834604472	0.609526688013561	Ovarian cancer
0.0164071462745631	-1.27070119935703	-1.20901632203866	0.0308403776718499	Ovarian cancer
0.708281701002812	-1.45122210616944	-1.2307851468662	0.358714777587061	Ovarian cancer
0.46981545058791	-1.8403477465361	-1.91714703726311	0.714108871606936	Ovarian cancer
0.519920814595253	-2.01426078234569	-1.76948419096386	0.825049776935567	Ovarian cancer
-0.302047795111613	-1.3725969813191	-1.17623597220334	0.224644971304073	Ovarian cancer
0.548844008745627	-1.89468463179198	-1.53001930415728	0.713689525904776	Ovarian cancer
0.176920162162305	-1.39951896043556	-1.22271530338047	0.121251452156029	Ovarian cancer
0.400260153213742	-1.63936435875147	-1.77417105551121	0.446828771797661	Ovarian cancer
-0.372088346831313	-1.36807233468503	-1.06055454028195	0.0883232253995587	Ovarian cancer
0.257284296521204	-1.35417645508944	-1.26885677505043	0.0505255301769922	Ovarian cancer
0.5919654176618	-1.75009428900819	-1.96664869094927	0.370230084695242	Ovarian cancer
0.374574474171021	-1.46683941466484	-1.32961799754195	0.289867487670031	Ovarian cancer
-1.01179231698652	-1.30877120758442	-0.888597780255094	0	Ovarian cancer
-0.693716341414718	-1.31231850000338	-1.73121309832391	0.0703411050034164	Ovarian cancer
0.192055232549639	-1.9601629361711	-1.99185065875488	0.768780956267435	Ovarian cancer
0.29744322249384	-1.52827980844129	-1.37876044584102	0.566920135073856	Ovarian cancer
0.358079724496966	-1.91803421175101	-2.05911634864415	0.200502285815739	Ovarian cancer
-0.218819483746085	-1.48336838710626	-1.90759237330256	0.117730093939766	Ovarian cancer
0.574965531964108	-1.897619115984	-1.84855142258914	0.775679873174544	Ovarian cancer
0.558083310379043	-1.47592266741601	-0.992207565122966	0.11495846058118	Ovarian cancer
0.423284288380313	-1.73020259094218	-1.33312111695436	0.741880428666816	Ovarian cancer
0.0763654948302297	-1.50622014370294	-1.8132229007042	0.148451666895405	Ovarian cancer
-0.0957255458760983	-1.73141317566491	-1.75770004585644	0.605811025797031	Ovarian cancer
0.220876473927139	-1.77590596985923	-1.78767982550585	0.562784236227931	Ovarian cancer
0.46745592942009	-1.76110769742157	-1.76433302629848	0.846888306156787	Ovarian cancer
-0.127638795996026	-1.78244143021857	-2.54546523013682	0.390023149392402	Ovarian cancer
0.0416535901580196	-1.4050373553439	-1.23789745883521	0.0328580023864474	Ovarian cancer
-0.274140619381227	-1.45798805472277	-1.48289736224321	0.0666226996641716	Ovarian cancer
0.908669000865703	-1.60862977303842	-1.76844307581514	0.681850756565756	Ovarian cancer
0.484816228513623	-1.52842500430752	-1.25672178584744	0.616199498996105	Ovarian cancer
0.274981282299702	-1.64534585221584	-2.00077104422697	0.668712182964703	Ovarian cancer
0.347172545977526	-1.84517687498375	-1.77721161182617	0.613558099914878	Ovarian cancer
0.480646775271206	-1.1731240207146	-0.896842375198896	0	Ovarian cancer
0.594124973170959	-1.81464830844291	-1.6104472841526	0.915318157808688	Ovarian cancer
0.0973161478860528	-1.43300619894167	-1.19349045449129	0.353808994022592	Ovarian cancer
0.513966716471596	-1.9337054532618	-1.93117354122294	0.82569815748849	Ovarian cancer
0.151302328933053	-1.44150761638076	-1.64642289317321	0.389106242315601	Ovarian cancer
0.823457771802319	-1.4222170892634	-0.818854559945096	0.037218337822098	Ovarian cancer
0.552155956154059	-1.71243556551351	-1.67896683414114	0.788134469840545	Ovarian cancer
-0.284532096201042	-1.20435362473323	-1.1450322057917	0.13626987118846	Ovarian cancer
0.44272859089946	-1.65052966028726	-1.31259771273079	0.828400140457329	Ovarian cancer
-0.567271862762292	-1.42303278685013	-1.64178530832032	0.380973294376163	Ovarian cancer
0.416350240528484	-1.69129525749163	-1.3931854424787	0.713687324528643	Ovarian cancer
0.197503831469	-1.2838871800018	-1.04627158891286	0.128623314252446	Ovarian cancer
0.626413380058231	-1.81711712063064	-1.40325105134256	0.744628696924984	Ovarian cancer
0.825854816786566	-1.56332929156735	-1.25459182956601	0.299273884246819	Ovarian cancer
-0.0363469866485224	-1.70043185065218	-1.98988433728899	0.31532839653561	Ovarian cancer
0.132282938989509	-1.30227879214907	-0.616613950146852	0.030457122134547	Ovarian cancer
0.670841061398364	-1.9413718953005	-1.46148973947166	0.761942332354641	Ovarian cancer
0.589236490225046	-1.97772226014507	-1.77105175205289	0.878220380493524	Ovarian cancer
0.683721069251784	-1.8503870853399	-1.53668823932457	0.679714492080168	Ovarian cancer
0.391640487812025	-2.18670446105124	-2.03865683621624	0.787562725752514	Ovarian cancer
0.377643060943403	-1.74707850209972	-1.47624094138079	0.549653320860127	Ovarian cancer
0.600394094751266	-1.67140093684388	-1.31867744653934	0.579481105978589	Ovarian cancer
0.260223196153355	-1.49901620947857	-0.972368597310648	0.174491936887563	Ovarian cancer
0.592412966610789	-1.71697164903591	-2.37762819060582	0.036263481070356	Ovarian cancer
-0.0825846230194719	-1.79748916173904	-1.46249603215092	0.55435160225363	Ovarian cancer
0.758969618237304	-1.67772057531623	-1.29460883689042	0.800449027657198	Ovarian cancer
0.550035782983472	-1.94233479372877	-1.87495913899997	0.791511065484372	Ovarian cancer
0.283564108913221	-1.3175329889641	-1.29978424821548	0.0572500779045683	Ovarian cancer
-0.635272050041466	-1.42758552985371	-1.78648967263541	0.270347806731165	Ovarian cancer
-0.385644676101827	-1.30842706641779	-1.0260021413228	0	Ovarian cancer
0.0123418264705484	-1.58342686397525	-1.49816412465096	0.367370423424246	Ovarian cancer
0.309321446225995	-1.56122632600395	-1.74469277621645	0.0959554437162093	Ovarian cancer
0.50489807627421	-1.79407380742885	-1.63565547148029	0.715096588204269	Ovarian cancer
0.396489409284998	-1.66248073078248	-1.48367388202653	0.860139032976751	Ovarian cancer
0.409727063702061	-1.64929401800835	-1.51065655227628	0.101339488819119	Ovarian cancer
0.29048355745769	-1.80826151205949	-2.22978966024117	0.439804403470674	Ovarian cancer
-0.472492986684192	-1.22786306590878	-1.29047589188805	0.0321456252830594	Ovarian cancer
0.32000590941526	-1.72835930517032	-1.66850265391767	0.540182399387715	Ovarian cancer
0.536851210548625	-1.71905913762535	-1.56942092989268	0.859703574290268	Ovarian cancer
-0.128343572514968	-1.50703099118015	-1.59537439509977	0.327052754653573	Ovarian cancer
0.660893631398588	-1.79548597948647	-1.72326750981745	0.60544115834189	Ovarian cancer
0.661827178424174	-1.64848064800499	-1.70172008393684	0.88582463357395	Ovarian cancer
0.0842660169123981	-1.81848050614566	-2.03110925512033	0.14562131038456	Ovarian cancer
-0.117530871712494	-1.51524742134493	-1.2104549641378	0.2119516603939	Ovarian cancer
0.459619680754096	-1.62740499038465	-0.999053648592623	0.113510343518201	Ovarian cancer
0.634215396805487	-1.4986627267947	-0.983453923610163	0.626612163775415	Ovarian cancer
1.22872475353883	-1.53661644827784	-1.20242803786776	0.310245700384624	Ovarian cancer
-1.14446724626197	-1.32101596895115	-1.39838037330895	0.028125321735858	Ovarian cancer
-0.055923564600399	-1.4209506478751	-1.30711106394661	0.017364757706291	Ovarian cancer
-0.153610159936934	-1.43485352463594	-1.45297848428226	0.244784686780758	Ovarian cancer
0.251494598032114	-1.32987953418181	-1.40181638419006	0.371809493047768	Ovarian cancer
1.21915410980083	-1.98601331838332	-1.36814940650629	0.67672145245923	Ovarian cancer
0.478386076922729	-1.38639421712905	-1.10913047877077	0.230859702919061	Ovarian cancer
0.217133057008328	-1.69610637335584	-1.91565002914923	0.711322368232868	Ovarian cancer
-0.427369606651395	-1.38117170263753	-1.35448491903626	0.194817010386977	Ovarian cancer
0.18844922210869	-1.23817266280563	-0.704006808137617	0.0113057015187752	Ovarian cancer
-0.102515879007386	-1.27361863682963	-1.46027509492875	0.175246951853891	Ovarian cancer
-0.0623935101666581	-1.27533868354975	-1.38397935415906	0.280983924813543	Ovarian cancer
0.0507130604690659	-1.20385660144988	-0.91888241447105	0.00681311563725963	Ovarian cancer
-0.865629104245954	-1.26394771229257	-1.50527170903112	0	Ovarian cancer
0.189381354884943	-1.53440964265082	-1.43677863362263	0.449061266854202	Ovarian cancer
-0.366495775845979	-1.3755106602517	-1.30568258340154	0.172111424298524	Ovarian cancer
-0.475892847614485	-1.36991346499934	-1.11849927745652	0.0626817638679698	Ovarian cancer
0.155446660663226	-1.43114009624123	-1.65636002597868	0.218230339692494	Ovarian cancer
-0.204315740977581	-1.7104835420263	-1.86102742681715	0.370658524371988	Ovarian cancer
-0.334872184592737	-1.30606600756131	-1.33397416615768	0.278913499491703	Ovarian cancer
-0.964849200283197	-1.34594775579671	-1.41203906719585	0.241593358060355	Ovarian cancer
0.168840860962898	-1.83002340587901	-1.70493507803506	0.575570353615226	Ovarian cancer
-0.013472605499032	-1.67653127996088	-2.15801771410722	0.343782805267625	Ovarian cancer
0.370502779610661	-1.77398327192538	-2.07494288521619	0.636406374009432	Ovarian cancer
-0.439419183143465	-1.27322595307147	-1.07268817655296	0	Ovarian cancer
0.541592659429457	-2.01570239323168	-1.95624455673102	0.832598370657585	Ovarian cancer
-1.23093560515778	-1.42257705287642	-1.44708213482726	0.116489400076814	Ovarian cancer
0.421913767892953	-1.64592679550072	-1.83474026014635	0.579471244092657	Ovarian cancer
0.433345519847669	-1.47652436011915	-1.53756222205964	0.229437501559643	Ovarian cancer
0.529280924730971	-2.11309205761805	-1.96417104832041	0.953125117112862	Ovarian cancer
0.346897757697687	-1.79397914280013	-1.7459744178277	0.717975485358717	Ovarian cancer
-0.511290660114428	-1.4188577687887	-1.41679411957786	0.358323854507373	Ovarian cancer
0.591821359985732	-2.00116492053601	-1.69106107531591	0.939589390301045	Ovarian cancer
0.591517105684093	-2.23476118341963	-1.47776920331284	0.853732376222896	Ovarian cancer
0.472209246566613	-1.69337592539189	-1.56978672619242	0.75525693714581	Ovarian cancer
0.0278384631288808	-1.74559718029026	-1.89958963304693	0.571491778266153	Ovarian cancer
0.00444356545831892	-1.57240139106476	-1.71830139717971	0.303960372692956	Ovarian cancer
-0.354360953280439	-1.44426319406815	-1.49032251955766	0.141569920066643	Ovarian cancer
0.138811912915864	-1.85903148773384	-1.97990769941346	0.523731320328425	Ovarian cancer
0.219178348941719	-1.99388562889186	-1.71094816778674	0.79589099801371	Ovarian cancer
-0.418594738234687	-1.57345146128975	-1.84058658239868	0.197840269702402	Ovarian cancer
0.431252496340417	-1.47686640756078	-1.05234054806195	0.663562697172632	Ovarian cancer
0.600030662067479	-1.70271406714061	-1.68291046794728	0.648720415752685	Ovarian cancer
0.637740497845342	-1.95761205420931	-1.72323566904106	0.825268182780188	Ovarian cancer
-0.348807559695643	-1.30929863914298	-1.31199449930097	0	Ovarian cancer
-0.018660288999978	-1.19089194928397	-1.27433815775264	0.141675898130862	Ovarian cancer
0.805200663418739	-1.84527044036103	-1.5078238145181	0.837256373413104	Ovarian cancer
0.35133291079946	-2.03931716371845	-1.48804928898112	0.976426320716283	Ovarian cancer
-0.305175939309398	-1.46110034875205	-1.14139464592341	0.0984582140521314	Ovarian cancer
-0.180741676426663	-1.35838916298618	-0.620708915343712	0.291457114541938	Ovarian cancer
0.708694575122454	-1.20547199249285	-0.627043423816339	0	Ovarian cancer
0.0876300912590036	-1.68208888213075	-1.37808846969252	0.270884015744674	Ovarian cancer
0.865639298865984	-1.82961794112366	-0.844610675602743	0.835405653156141	Ovarian cancer
0.310765529055321	-1.48290873451444	-1.16950960917752	0.393679898876053	Ovarian cancer
-0.848327176716974	-1.69397462026262	-1.56129904345968	0.335715150911089	Ovarian cancer
0.347860504496192	-2.02154583461128	-1.79279934188964	0.838021880553986	Ovarian cancer
0.224761314698141	-1.88034880032338	-2.07841356046845	0.837042688410197	Ovarian cancer
0.640064586616868	-1.5399994830173	-1.29795355209089	0.636138844504103	Ovarian cancer
-0.0181685516595348	-1.68486476271859	-1.71408228330528	0.587400831767396	Ovarian cancer
0.59641116916855	-1.63644352737023	-1.34154245135076	0.278428799819879	Ovarian cancer
0.494517016150761	-2.017737581604	-1.94322442817649	0.694521879370278	Ovarian cancer
0.766599274775983	-1.56232366977755	-1.29518243959337	0.723361112283073	Ovarian cancer
-0.918325408256274	-1.3945295613885	-1.49891911107081	0.093893595258986	Ovarian cancer
0.331473744719397	-1.71045803764839	-1.52706844655812	0.599171771562607	Ovarian cancer
-0.553573575325185	-1.25326320140347	-1.11296632363972	0.080687588346716	Ovarian cancer
-0.238020182473537	-1.45198795357435	-1.59368931598128	0.246546407548872	Ovarian cancer
0.398751194693046	-2.05506969495346	-2.12886663727504	0.842759985789898	Control
-0.870028518671979	-1.5913854605925	-1.46278823513647	0.171087763129129	Control
0.718993869806094	-2.01036724916214	-1.9872366361514	0.740280195214543	Control
0.512396578459512	-2.08084716257767	-2.08504888107498	0.764389664290557	Control
-0.808147823543424	-1.41484676122619	-0.845058382269292	0.0116472039002767	Control
0.262589897617497	-1.49323235822572	-1.4983928819004	0.396439571725659	Control
0.612221492709773	-1.87172199943552	-1.51906015217651	0.693002874761634	Control
0.118084669852692	-1.49548919685951	-1.38668430769496	0.276189726546185	Control
-0.918010349037125	-1.47294713045401	-1.21799807223485	0.207153258172182	Control
-0.346751068046518	-1.62173703063715	-1.55094781123802	0.429813887875932	Control
0.48090348274831	-1.70152747052619	-1.66742572642244	0.316485646036089	Control
0.548029873670607	-1.93494993613392	-1.91388640120614	0.782952748660713	Control
-0.0778504147764967	-1.51134807671686	-1.70678500359249	0.380639708598416	Control
-0.296985711671206	-1.56045300497404	-1.46880679926372	0.211549407561309	Control
-0.326010695778753	-1.479624793127	-1.55895143630008	0.0434724121658983	Control
-0.28086138013657	-1.55306502718097	-1.65896413530957	0.320278618888269	Control
0.279403244036296	-1.73596626651127	-1.66915666450606	0.605372251975784	Control
0.605925300606806	-2.1235418008	-1.79828439515823	0.861542543386296	Control
0.0279633203916436	-1.61760338041809	-1.24009414402577	0.378765650360322	Control
0.241855395636135	-1.71413327171993	-1.94874754846535	0.32489456291855	Control
0.300769809031046	-1.76223290825368	-1.63205165640221	0.409934572469189	Control
0.332917097308811	-1.93194408246745	-1.82760353819561	0.897438348602038	Control
-0.234238835828245	-1.58631714067426	-1.9521909006177	0.227626849831434	Control
-0.0466063965448597	-1.1967762976339	-0.908376706233886	0.0322922749775699	Control
0.305302534226312	-1.70529951038126	-1.67791705696727	0.671579422158687	Control
0.667656695153944	-1.85446015619297	-1.57586178015451	0.88341543877591	Control
0.314687018671602	-1.67215102211748	-1.62334632659229	0.781176930639323	Control
0.677187760473853	-1.75444586791215	-1.38905262816597	0.896065256684654	Control
-0.956238117406513	-1.09780280540671	-0.92151445755042	0	Control
-0.547789029009234	-1.43790495165462	-1.45960166222325	0.187470600365606	Control
0.00720569913329072	-1.75350635937647	-1.93637053658129	0.336784966004738	Control
0.647531516047026	-1.71615189933393	-1.60747195361592	0.557420856528205	Control
0.125002530957983	-1.85918006764737	-2.03935222837855	0.438661437071053	Control
0.507468274225831	-1.98302981040811	-2.00038292121752	0.718491257016994	Control
-0.821922972562277	-1.62902091504076	-1.68055368768232	0.230674411760649	Control
0.193295999607244	-1.74736765369324	-1.61871011404925	0.593084535529992	Control
0.137198727281362	-1.45282079537269	-1.64889621920718	0.607561760102329	Control
0.307322113823354	-1.78149733100037	-1.49323677227691	0.46851006658263	Control
-0.211468394708114	-1.59436712219054	-1.24067995034478	0.303258484280692	Control
-1.06206280095824	-1.23076672050643	-1.53499568572204	0.0380384665474442	Control
-0.260437033562127	-1.55975975067946	-1.23447432914808	0.291287110444853	Control
0.196318389455284	-1.61910741679753	-1.54069574625295	0.511629688809222	Control
-0.393057028574111	-1.55656296743968	-1.55594030166604	0.412557856961349	Control
0.430964879047524	-1.90871344253108	-1.82111048570462	0.688876694059585	Control
0.236125112353466	-1.43805622769361	-0.920279686347518	0.133327403044873	Control
-1.78311870077813	-1.37226886206738	-1.38223876781885	0.0225721567255146	Control
-0.109613018943239	-1.84865736573857	-1.89712029239338	0.49332077192101	Control
0.404001742504455	-2.24893897165474	-2.07146308659841	0.767342822151489	Control
0.272203305809073	-1.42065818763906	-1.14205406202156	0.527349590996378	Control
0.603104188636053	-2.02029714611056	-1.8284282610278	0.780887222238954	Control
-0.781748582743846	-1.87068568447737	-1.7040170104998	0.218480123660323	Control
0.208233908588258	-1.58480377424961	-1.90272555586639	0.298068417174764	Control
-1.78611143828552	-1.32986092570397	-1.45683975501622	0.0957575040048044	Control
-0.129576797781838	-1.30443663315204	-1.61063583936408	0	Control
-0.189098982026134	-1.61039486137379	-1.68403209381256	0.500191824241061	Control
0.0813388460801447	-1.61210406166504	-1.76291879459694	0.505559391544447	Control
-0.0677120338370396	-1.4499610540712	-1.49874202857112	0.265997075665284	Control
0.373108706690513	-1.61362891393971	-1.68752076490963	0.329343948535364	Control
-0.536420809595963	-1.62794732634868	-1.44662053023966	0.285806931499674	Control
0.501485614878374	-1.80039887230116	-1.57412170466712	0.621443517426179	Control
-0.549303665553731	-1.34420876973254	-1.34508939894727	0.386140111980881	Control
0.0395111940539327	-1.58615794013971	-1.50993152528289	0.401061698859773	Control
0.372903733517331	-1.88672281723502	-1.65280589732919	0.730862251719786	Control
-0.832785732604591	-1.4851049839568	-1.37481552160176	0.159752462169268	Control
-0.813018389434142	-1.39613567142891	-1.23144957334849	0.332070032917269	Control
0.411489602668124	-2.16591813279742	-1.88002647814078	0.869714081878026	Control
-0.313653833031785	-1.54079377770473	-1.37119803108868	0.39650661434143	Control
-0.324450782634839	-1.46285461782703	-0.796774453173228	0	Control
0.292947399438092	-1.90500760244511	-2.07845935657937	0.524463071788568	Control
0.38226489929031	-1.51422013702442	-1.29375364556385	0.399136377064087	Control
0.137415474153178	-1.49834111133614	-1.18244485054637	0.396706096938621	Control
0.431431939948759	-1.75681720475631	-1.32288757876285	0.873649249915559	Control
-0.0286574229567416	-1.44796377085952	-1.28997387113015	0.0189227286209378	Control
0.431956935109108	-2.20201027253374	-1.90529740331402	0.836446403407183	Control
-0.111024419414058	-1.43677350427373	-1.0525175033129	0.0649539197642253	Control
0.346393194879714	-2.15439035223739	-1.81840000952584	0.681801475444771	Control
0.115911437916184	-1.41144037502791	-1.64648546738962	0.258596532367172	Control
0.220471809015359	-1.39917059729856	-1.28444324526331	0.185229479594749	Control
0.601507386497988	-1.81504183303368	-1.59562460919321	0.823922139807978	Control
0.52266817402203	-1.98280615790599	-1.78344557843747	0.780870286767516	Control
0.329522030843139	-1.37628799481848	-1.43933958170709	0.481217036313079	Control
-0.0451593885031035	-1.36125778652841	-1.07244173796449	0.0650967115185468	Control
0.279427371447545	-1.76823175738001	-1.90484704317528	0.3727910118697	Control
-0.619909366719121	-1.55458806430889	-1.3818542042364	0.489700597782827	Control
-0.956343743538327	-1.56892329983845	-1.55561170380113	0.254718300514008	Control
-0.212855397361493	-1.55630791065611	-1.36468734577	0.273090872937147	Control
0.433569940714385	-1.64801895590386	-1.18027856280913	0.317123068153718	Control
0.13114656597809	-1.6725560842775	-1.65755337465749	0.527872711312284	Control
-0.22694080149641	-1.42310376503266	-1.57795582030209	0.0618543208183548	Control
0.466097488049795	-1.8649160098196	-1.64035334686847	0.885492238963624	Control
0.376663696660495	-1.92242262907076	-2.20607969714792	0.635381113692984	Control
-0.303221264323897	-1.76590520691666	-2.10274417968512	0.327899541310496	Control
